,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
189,XH,IDA blend,Exports of goods and services (current US$),2016,,Aggregates,Aggregates,,
190,XI,IDA only,Exports of goods and services (current US$),2025,439761984290.194,Aggregates,Aggregates,,
191,XI,IDA only,Exports of goods and services (current US$),2024,386457723990.58,Aggregates,Aggregates,,
192,XI,IDA only,Exports of goods and services (current US$),2023,367561432116.947,Aggregates,Aggregates,,
193,XI,IDA only,Exports of goods and services (current US$),2022,365039604716.32,Aggregates,Aggregates,,
194,XI,IDA only,Exports of goods and services (current US$),2021,315296554812.47,Aggregates,Aggregates,,
195,XI,IDA only,Exports of goods and services (current US$),2020,256772443165.363,Aggregates,Aggregates,,
196,XI,IDA only,Exports of goods and services (current US$),2019,289835686398.075,Aggregates,Aggregates,,
197,XI,IDA only,Exports of goods and services (current US$),2018,278686492085.111,Aggregates,Aggregates,,
198,XI,IDA only,Exports of goods and services (current US$),2017,254084583850.239,Aggregates,Aggregates,,
199,XI,IDA only,Exports of goods and services (current US$),2016,228187085148.134,Aggregates,Aggregates,,
200,XG,IDA total,Exports of goods and services (current US$),2025,756149974462.913,Aggregates,Aggregates,,
201,XG,IDA total,Exports of goods and services (current US$),2024,667097581014.372,Aggregates,Aggregates,,
202,XG,IDA total,Exports of goods and services (current US$),2023,626247459053.897,Aggregates,Aggregates,,
203,XG,IDA total,Exports of goods and services (current US$),2022,627222427696.74,Aggregates,Aggregates,,
204,XG,IDA total,Exports of goods and services (current US$),2021,534429130839.556,Aggregates,Aggregates,,
205,XG,IDA total,Exports of goods and services (current US$),2020,435535316906.195,Aggregates,Aggregates,,
206,XG,IDA total,Exports of goods and services (current US$),2019,494618479475.895,Aggregates,Aggregates,,
207,XG,IDA total,Exports of goods and services (current US$),2018,481573202057.069,Aggregates,Aggregates,,
208,XG,IDA total,Exports of goods and services (current US$),2017,443044597426.382,Aggregates,Aggregates,,
209,XG,IDA total,Exports of goods and services (current US$),2016,390768919827.307,Aggregates,Aggregates,,
210,V3,Late-demographic dividend,Exports of goods and services (current US$),2025,9973708911895.42,Aggregates,Aggregates,,
211,V3,Late-demographic dividend,Exports of goods and services (current US$),2024,9213585839150.34,Aggregates,Aggregates,,
212,V3,Late-demographic dividend,Exports of goods and services (current US$),2023,8607322386788.13,Aggregates,Aggregates,,
213,V3,Late-demographic dividend,Exports of goods and services (current US$),2022,8880792509663.57,Aggregates,Aggregates,,
214,V3,Late-demographic dividend,Exports of goods and services (current US$),2021,7974862014039.51,Aggregates,Aggregates,,
215,V3,Late-demographic dividend,Exports of goods and services (current US$),2020,6266589890712.16,Aggregates,Aggregates,,
216,V3,Late-demographic dividend,Exports of goods and services (current US$),2019,6517990058748.61,Aggregates,Aggregates,,
217,V3,Late-demographic dividend,Exports of goods and services (current US$),2018,6547730047712.65,Aggregates,Aggregates,,
218,V3,Late-demographic dividend,Exports of goods and services (current US$),2017,5890794895276.36,Aggregates,Aggregates,,
219,V3,Late-demographic dividend,Exports of goods and services (current US$),2016,5248976795556.52,Aggregates,Aggregates,,
220,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2025,1933775529013.06,Aggregates,Aggregates,,
221,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2024,1826478875234.03,Aggregates,Aggregates,,
222,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2023,1741440551371.73,Aggregates,Aggregates,,
223,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2022,1726032776862.11,Aggregates,Aggregates,,
224,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2021,1462994975553.97,Aggregates,Aggregates,,
225,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2020,1156995558315.17,Aggregates,Aggregates,,
226,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2019,1353792860649.69,Aggregates,Aggregates,,
227,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2018,1369096787936.69,Aggregates,Aggregates,,
228,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2017,1278964566873.52,Aggregates,Aggregates,,
229,ZJ,Latin America & Caribbean,Exports of goods and services (current US$),2016,1163154013505.03,Aggregates,Aggregates,,
230,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2025,1602436230858.73,Aggregates,Aggregates,,
231,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2024,1511017083827.36,Aggregates,Aggregates,,
232,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2023,1441984597140.41,Aggregates,Aggregates,,
233,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2022,1432504285261.4,Aggregates,Aggregates,,
234,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2021,1201874015285.31,Aggregates,Aggregates,,
235,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2020,938097776231.047,Aggregates,Aggregates,,
236,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2019,1115256040818.07,Aggregates,Aggregates,,
237,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2018,1128037518825.85,Aggregates,Aggregates,,
238,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2017,1038450782025.36,Aggregates,Aggregates,,
239,XJ,Latin America & Caribbean (excluding high income),Exports of goods and services (current US$),2016,937220490779.945,Aggregates,Aggregates,,
240,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2025,1841196446084.32,Aggregates,Aggregates,,
241,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2024,1730537876631.34,Aggregates,Aggregates,,
242,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2023,1649082823968.64,Aggregates,Aggregates,,
243,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2022,1638693762575.43,Aggregates,Aggregates,,
244,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2021,1382685845180.57,Aggregates,Aggregates,,
245,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2020,1078856996615.62,Aggregates,Aggregates,,
246,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2019,1266138453421.29,Aggregates,Aggregates,,
247,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2018,1283236784425.52,Aggregates,Aggregates,,
248,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2017,1183043377889.85,Aggregates,Aggregates,,
249,T2,Latin America & the Caribbean (IDA & IBRD countries),Exports of goods and services (current US$),2016,1067545312595.77,Aggregates,Aggregates,,
250,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2025,358162886886.608,Aggregates,Aggregates,,
251,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2024,317395175905.713,Aggregates,Aggregates,,
252,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2023,312954318168.557,Aggregates,Aggregates,,
253,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2022,327657568783.959,Aggregates,Aggregates,,
254,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2021,271889616516.704,Aggregates,Aggregates,,
255,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2020,212442019122.507,Aggregates,Aggregates,,
256,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2019,239043498443.569,Aggregates,Aggregates,,
257,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2018,233721486130.028,Aggregates,Aggregates,,
258,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2017,200815809258.823,Aggregates,Aggregates,,
259,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2016,175547500020.515,Aggregates,Aggregates,,
