,id,name
25203,SG.RSX.BRTH.Q3.ZS,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%): Q3
25204,SG.RSX.BRTH.Q4.ZS,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%): Q4
25205,SG.RSX.BRTH.Q5.ZS,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%): Q5 (highest)
25206,SG.RSX.BRTH.ZS,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%)
25207,SG.RSX.NORS.Q1.ZS,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q1 (lowest)
25208,SG.RSX.NORS.Q2.ZS,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q2
25209,SG.RSX.NORS.Q3.ZS,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q3
25210,SG.RSX.NORS.Q4.ZS,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q4
25211,SG.RSX.NORS.Q5.ZS,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q5 (highest)
25212,SG.RSX.NORS.ZS,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%)
25213,SG.RSX.REAS.Q1.ZS,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q1 (lowest)
25214,SG.RSX.REAS.Q2.ZS,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q2
25215,SG.RSX.REAS.Q3.ZS,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q3
25216,SG.RSX.REAS.Q4.ZS,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q4
25217,SG.RSX.REAS.Q5.ZS,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q5 (highest)
25218,SG.RSX.REAS.ZS,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%)
25219,SG.RSX.SXOT.Q1.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q1 (lowest)
25220,SG.RSX.SXOT.Q2.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q2
25221,SG.RSX.SXOT.Q3.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q3
25222,SG.RSX.SXOT.Q4.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q4
25223,SG.RSX.SXOT.Q5.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q5 (highest)
25224,SG.RSX.SXOT.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%)
25225,SG.RSX.TIRD.Q1.ZS,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q1 (lowest)
25226,SG.RSX.TIRD.Q2.ZS,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q2
25227,SG.RSX.TIRD.Q3.ZS,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q3
25228,SG.RSX.TIRD.Q4.ZS,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q4
25229,SG.RSX.TIRD.Q5.ZS,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q5 (highest)
25230,SG.RSX.TIRD.ZS,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%)
25231,SG.RSX.TMDS.Q1.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q1 (lowest)
25232,SG.RSX.TMDS.Q2.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q2
25233,SG.RSX.TMDS.Q3.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q3
25234,SG.RSX.TMDS.Q4.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q4
25235,SG.RSX.TMDS.Q5.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q5 (highest)
25236,SG.RSX.TMDS.ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%)
25237,SG.SXL.SX15.OL.FE.ZS,Women who initiated sexual intercourse by age 15 (% of women ages 20-24)
25238,SG.SXL.SX15.OL.MA.ZS,Men who initiated sexual intercourse by age 15 (% of men ages 20-24)
25239,SG.SXL.SX15.YG.FE.ZS,Women who initiated sexual intercourse before age 15 (% of women ages 15-19)
25240,SG.SXL.SX15.YG.MA.ZS,Men who initiated sexual intercourse before age 15 (% of men ages 15-19)
25241,SG.TIM.UWRK.FE,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)"
25242,SG.TIM.UWRK.MA,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day) "
25243,SG.VAW.1519.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 15-19)"
25244,SG.VAW.1519.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 15-19)"
25245,SG.VAW.1549.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 15-49)"
25246,SG.VAW.1549.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 15-49)"
25247,SG.VAW.1549.ZS,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49)
25248,SG.VAW.15PL.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 15+)"
25249,SG.VAW.15PL.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 15+)"
25250,SG.VAW.2024.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 20-24)"
25251,SG.VAW.2024.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 20-24)"
25252,SG.VAW.2529.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 25-29)"
25253,SG.VAW.2529.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 25-29)"
25254,SG.VAW.3034.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 30-34)"
25255,SG.VAW.3034.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 30-34)"
25256,SG.VAW.3539.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 35-39)"
25257,SG.VAW.3539.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 35-39)"
25258,SG.VAW.4044.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 40-44)"
25259,SG.VAW.4044.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 40-44)"
25260,SG.VAW.4549.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 45-49)"
25261,SG.VAW.4549.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 45-49)"
25262,SG.VAW.5054.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 50-54)"
25263,SG.VAW.5054.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 50-54)"
25264,SG.VAW.5559.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 55-59)"
25265,SG.VAW.5559.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 55-59)"
25266,SG.VAW.6064.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 60-64)"
25267,SG.VAW.6064.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 60-64)"
25268,SG.VAW.65PL.LT.ME.ZS,"Proportion of women who have ever experienced intimate partner violence (modeled estimate, % of ever partnered women ages 65+)"
25269,SG.VAW.65PL.ME.ZS,"Proportion of women subjected to physical and/or sexual violence in the last 12 months (modeled estimate, % of ever partnered women ages 65+)"
25270,SG.VAW.AFSX.ZS,Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49)
25271,SG.VAW.ARGU.Q1.ZS,Women who believe a husband is justified in beating his wife when she argues with him (%): Q1 (lowest)
25272,SG.VAW.ARGU.Q2.ZS,Women who believe a husband is justified in beating his wife when she argues with him (%): Q2
25273,SG.VAW.ARGU.Q3.ZS,Women who believe a husband is justified in beating his wife when she argues with him (%): Q3
25274,SG.VAW.ARGU.Q4.ZS,Women who believe a husband is justified in beating his wife when she argues with him (%): Q4
25275,SG.VAW.ARGU.Q5.ZS,Women who believe a husband is justified in beating his wife when she argues with him (%): Q5 (highest)
25276,SG.VAW.ARGU.ZS,Women who believe a husband is justified in beating his wife when she argues with him (%)
25277,SG.VAW.BURN.Q1.ZS,Women who believe a husband is justified in beating his wife when she burns the food (%): Q1 (lowest)
25278,SG.VAW.BURN.Q2.ZS,Women who believe a husband is justified in beating his wife when she burns the food (%): Q2
25279,SG.VAW.BURN.Q3.ZS,Women who believe a husband is justified in beating his wife when she burns the food (%): Q3
25280,SG.VAW.BURN.Q4.ZS,Women who believe a husband is justified in beating his wife when she burns the food (%): Q4
25281,SG.VAW.BURN.Q5.ZS,Women who believe a husband is justified in beating his wife when she burns the food (%): Q5 (highest)
25282,SG.VAW.BURN.ZS,Women who believe a husband is justified in beating his wife when she burns the food (%)
25283,SG.VAW.GOES.Q1.ZS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q1 (lowest)
25284,SG.VAW.GOES.Q2.ZS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q2
25285,SG.VAW.GOES.Q3.ZS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q3
25286,SG.VAW.GOES.Q4.ZS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q4
25287,SG.VAW.GOES.Q5.ZS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q5 (highest)
25288,SG.VAW.GOES.ZS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%)
25289,SG.VAW.HLPV.NV.ZS,"Women who never sought help to stop violence, and never told anyone  (% of ever-married women ages 15-49 who have ever experienced any physical or sexual violence)"
25290,SG.VAW.HLPV.TD.ZS,"Women who never sought help to stop violence, but told someone (% of ever-married women ages 15-49 who have ever experienced any physical or sexual violence)"
25291,SG.VAW.HLPV.ZS,Proportion of women who have sought help to stop physical or sexual violence (% of ever-married women ages 15-49)
25292,SG.VAW.INJR.ZS,Women who have experienced injuries resulting from spousal violence (% of ever-married women ages 15-49 who have ever experienced any physical or sexual violence)
25293,SG.VAW.IPCB.NV.ZS,Women whose husband or partner has never demonstrated controlling behaviors (% of ever-married women ages 15-49)
25294,SG.VAW.IPCB.ZS,Women whose husband or partner has ever demonstrated controlling behaviors (% of ever-married women ages 15-49)
25295,SG.VAW.IPEV.LT.ZS,Women who have ever experienced emotional violence committed by their husband/partner  (% of ever-married women ages 15-49)
25296,SG.VAW.IPEV.LY.ZS,Women who have experienced emotional violence committed by their husband/partner in the 12 months (% of ever-married women ages 15-49)
25297,SG.VAW.IPPV.LT.ZS,Women who have ever experienced physical violence committed by their husband/partner (% of ever-married women ages 15-49)
25298,SG.VAW.IPPV.LY.ZS,Women who have experienced physical violence committed by their husband/partner in the 12 months (% of ever-married women ages 15-49)
25299,SG.VAW.IPSV.LT.ZS,Women who have ever experienced  sexual violence committed by their husband/partner  (% of ever-married women ages 15-49)
25300,SG.VAW.IPSV.LY.ZS,Women who have experienced sexual violence committed by their husband/partner in the 12 months (% of ever-married women ages 15-49)
25301,SG.VAW.IPVE.BM.ZS,Women whose first experience of spousal physical or sexual violence was before marriage  (% of currently married women age 15-49 who have been married only once)
25302,SG.VAW.IPVE.M10.ZS,Women whose first experience of spousal physical or sexual violence was within ten years of marriage  (% of currently married women age 15-49 who have been married only once)
25303,SG.VAW.IPVE.M2.ZS,Women whose first experience of spousal physical or sexual violence was within two years of marriage  (% of currently married women age 15-49 who have been married only once)
25304,SG.VAW.IPVE.M5.ZS,Women whose first experience of spousal physical or sexual violence was within five years of marriage  (% of currently married women age 15-49 who have been married only once)
25305,SG.VAW.IPVE.NV.ZS,Women who have not experienced spousal physical or sexual violence (% of currently married women age 15-49 who have been married only once)
25306,SG.VAW.IPVE.ZS,Proportion of women who have ever experienced intimate partner violence (% of ever-married women ages 15-49)
25307,SG.VAW.MARR.ZS,Spousal physical or sexual violence in last 12 months (%)
25308,SG.VAW.NEGL.Q1.ZS,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q1 (lowest)
25309,SG.VAW.NEGL.Q2.ZS,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q2
25310,SG.VAW.NEGL.Q3.ZS,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q3
25311,SG.VAW.NEGL.Q4.ZS,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q4
25312,SG.VAW.NEGL.Q5.ZS,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q5 (highest)
25313,SG.VAW.NEGL.ZS,Women who believe a husband is justified in beating his wife when she neglects the children (%)
25314,SG.VAW.NPSV.1519.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 15-19)"
25315,SG.VAW.NPSV.1519.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 15-19)"
25316,SG.VAW.NPSV.1549.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 15-49)"
25317,SG.VAW.NPSV.1549.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 15-49)"
25318,SG.VAW.NPSV.15PL.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 15+)"
25319,SG.VAW.NPSV.15PL.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 15+)"
25320,SG.VAW.NPSV.2024.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 20-24)"
25321,SG.VAW.NPSV.2024.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 20-24)"
25322,SG.VAW.NPSV.2529.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 25-29)"
25323,SG.VAW.NPSV.2529.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 25-29)"
25324,SG.VAW.NPSV.3034.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 30-34)"
25325,SG.VAW.NPSV.3034.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 30-34)"
25326,SG.VAW.NPSV.3539.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 35-39)"
25327,SG.VAW.NPSV.3539.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 35-39)"
25328,SG.VAW.NPSV.4044.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 40-44)"
25329,SG.VAW.NPSV.4044.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 40-44)"
25330,SG.VAW.NPSV.4549.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 45-49)"
25331,SG.VAW.NPSV.4549.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 45-49)"
25332,SG.VAW.NPSV.5054.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 50-54)"
25333,SG.VAW.NPSV.5054.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 50-54)"
25334,SG.VAW.NPSV.5559.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 55-59)"
25335,SG.VAW.NPSV.5559.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 55-59)"
25336,SG.VAW.NPSV.6064.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 60-64)"
25337,SG.VAW.NPSV.6064.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 60-64)"
25338,SG.VAW.NPSV.65PL.LT.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in their lifetime (modeled estimate, % of women ages 65+)"
25339,SG.VAW.NPSV.65PL.ME.ZS,"Proportion of women subjected to sexual violence by persons other than an intimate partner in the last 12 months (modeled estimate, % of women ages 65+)"
25340,SG.VAW.REAS.Q1.ZS,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q1 (lowest)
25341,SG.VAW.REAS.Q2.ZS,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q2
25342,SG.VAW.REAS.Q3.ZS,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q3
25343,SG.VAW.REAS.Q4.ZS,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q4
25344,SG.VAW.REAS.Q5.ZS,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q5 (highest)
25345,SG.VAW.REAS.ZS,Women who believe a husband is justified in beating his wife (any of five reasons) (%)
25346,SG.VAW.REFU.Q1.ZS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q1 (lowest)
25347,SG.VAW.REFU.Q2.ZS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q2
25348,SG.VAW.REFU.Q3.ZS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q3
25349,SG.VAW.REFU.Q4.ZS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q4
25350,SG.VAW.REFU.Q5.ZS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q5 (highest)
25351,SG.VAW.REFU.ZS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%)
25352,SG.VAW.SX15.ZS,Women who experienced first sexual violence before age 15 (% of women ages 15-49)
25353,SG.VAW.SX18.ZS,Women who experienced first sexual violence before age 18 (% of women ages 15-49)
25354,SG.VAW.SX22.ZS,Women who experienced first sexual violence before age 22 (% of women ages 15-49)
25355,SH.ACS.ALON.Q1.ZS,Problems in accessing health care (not wanting to go alone) (% of women): Q1 (lowest)
25356,SH.ACS.ALON.Q2.ZS,Problems in accessing health care (not wanting to go alone) (% of women): Q2
25357,SH.ACS.ALON.Q3.ZS,Problems in accessing health care (not wanting to go alone) (% of women): Q3
25358,SH.ACS.ALON.Q4.ZS,Problems in accessing health care (not wanting to go alone) (% of women): Q4
25359,SH.ACS.ALON.Q5.ZS,Problems in accessing health care (not wanting to go alone) (% of women): Q5 (highest)
25360,SH.ACS.DIST.Q1.ZS,Problems in accessing health care (distance to health facility) (% of women): Q1 (lowest)
25361,SH.ACS.DIST.Q2.ZS,Problems in accessing health care (distance to health facility) (% of women): Q2
25362,SH.ACS.DIST.Q3.ZS,Problems in accessing health care (distance to health facility) (% of women): Q3
25363,SH.ACS.DIST.Q4.ZS,Problems in accessing health care (distance to health facility) (% of women): Q4
25364,SH.ACS.DIST.Q5.ZS,Problems in accessing health care (distance to health facility) (% of women): Q5 (highest)
25365,SH.ACS.MONY.Q1.ZS,Problems in accessing health care (getting money for treatment) (% of women): Q1 (lowest)
25366,SH.ACS.MONY.Q2.ZS,Problems in accessing health care (getting money for treatment) (% of women): Q2
25367,SH.ACS.MONY.Q3.ZS,Problems in accessing health care (getting money for treatment) (% of women): Q3
25368,SH.ACS.MONY.Q4.ZS,Problems in accessing health care (getting money for treatment) (% of women): Q4
25369,SH.ACS.MONY.Q5.ZS,Problems in accessing health care (getting money for treatment) (% of women): Q5 (highest)
25370,SH.ACS.NOFP.Q1.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q1 (lowest)
25371,SH.ACS.NOFP.Q2.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q2
25372,SH.ACS.NOFP.Q3.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q3
25373,SH.ACS.NOFP.Q4.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q4
25374,SH.ACS.NOFP.Q5.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q5 (highest)
25375,SH.ACS.PERM.Q1.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q1 (lowest)
25376,SH.ACS.PERM.Q2.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q2
25377,SH.ACS.PERM.Q3.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q3
25378,SH.ACS.PERM.Q4.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q4
25379,SH.ACS.PERM.Q5.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q5 (highest)
25380,SH.ACS.PROB.Q1.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest)
25381,SH.ACS.PROB.Q2.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q2
25382,SH.ACS.PROB.Q3.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q3
25383,SH.ACS.PROB.Q4.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q4
25384,SH.ACS.PROB.Q5.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q5 (highest)
25385,SH.ACS.TRAN.Q1.ZS,Problems in accessing health care (having to take transport) (% of women): Q1 (lowest)
25386,SH.ACS.TRAN.Q2.ZS,Problems in accessing health care (having to take transport) (% of women): Q2
25387,SH.ACS.TRAN.Q3.ZS,Problems in accessing health care (having to take transport) (% of women): Q3
25388,SH.ACS.TRAN.Q4.ZS,Problems in accessing health care (having to take transport) (% of women): Q4
25389,SH.ACS.TRAN.Q5.ZS,Problems in accessing health care (having to take transport) (% of women): Q5 (highest)
25390,SH.ACS.WHER.Q1.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q1 (lowest)
25391,SH.ACS.WHER.Q2.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q2
25392,SH.ACS.WHER.Q3.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q3
25393,SH.ACS.WHER.Q4.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q4
25394,SH.ACS.WHER.Q5.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q5 (highest)
25395,SH.ADM.INPT,Inpatient admission rate (% of population )
25396,SH.ALC.PCAP.FE.LI,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)"
25397,SH.ALC.PCAP.LI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)"
25398,SH.ALC.PCAP.MA.LI,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)"
25399,SH.ANM.ALLW.ZS,Prevalence of anemia among women of reproductive age (% of women ages 15-49)
25400,SH.ANM.CHLD.ZS,Prevalence of anemia among children (% of children ages 6-59 months)
25401,SH.ANM.NPRG.ZS,Prevalence of anemia among non-pregnant women (% of women ages 15-49)
25402,SH.CON.1524.FE.ZS,"Condom use, population ages 15-24, female (% of females ages 15-24)"
25403,SH.CON.1524.MA.ZS,"Condom use, population ages 15-24, male (% of males ages 15-24)"
25404,SH.CON.AIDS.FE.ZS,"Condom use at last high-risk sex, adult female (% ages 15-49)"
25405,SH.CON.AIDS.MA.ZS,"Condom use at last high-risk sex, adult male (% ages 15-49)"
25406,SH.DR.TOTL,Number of Doctors
25407,SH.DTH.0509,Number of deaths ages 5-9 years
25408,SH.DTH.0509.FE,"Number of deaths ages 5-9 years, female"
25409,SH.DTH.0509.MA,"Number of deaths ages 5-9 years, male"
25410,SH.DTH.0514,Number of deaths ages 5-14 years
25411,SH.DTH.1014,Number of deaths ages 10-14 years
25412,SH.DTH.1014.FE,"Number of deaths ages 10-14 years, female"
25413,SH.DTH.1014.MA,"Number of deaths ages 10-14 years, male"
25414,SH.DTH.1019,Number of deaths ages 10-19 years
25415,SH.DTH.1019.FE,"Number of deaths ages 10-19 years, female"
25416,SH.DTH.1019.MA,"Number of deaths ages 10-19 years, male"
25417,SH.DTH.1519,Number of deaths ages 15-19 years
25418,SH.DTH.1519.FE,"Number of deaths ages 15-19 years, female"
25419,SH.DTH.1519.MA,"Number of deaths ages 15-19 years, male"
25420,SH.DTH.2024,Number of deaths ages 20-24 years
25421,SH.DTH.2024.FE,"Number of deaths ages 20-24 years, female"
25422,SH.DTH.2024.MA,"Number of deaths ages 20-24 years, male"
25423,SH.DTH.COMM.0004.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4, female (% of total female deaths ages 0-4)"
25424,SH.DTH.COMM.0004.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4, male (% of total male deaths ages 0-4)"
25425,SH.DTH.COMM.0004.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4 (% of total deaths ages 0-4)"
25426,SH.DTH.COMM.0514.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14, female (% of total female deaths ages 5-14)"
25427,SH.DTH.COMM.0514.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14, male (% of total male deaths ages 5-14)"
25428,SH.DTH.COMM.0514.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14 (% of total deaths ages 5-14)"
25429,SH.DTH.COMM.1559.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59, female (% of total female deaths ages 15-59)"
25430,SH.DTH.COMM.1559.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59, male (% of total male deaths ages 15-59)"
25431,SH.DTH.COMM.1559.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of total deaths ages 15-59)"
25432,SH.DTH.COMM.60UP.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+, female (% of total female deaths ages 60+)"
25433,SH.DTH.COMM.60UP.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+, male (% of total male deaths ages 60+)"
25434,SH.DTH.COMM.60UP.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+ (% of total deaths ages 60+)"
25435,SH.DTH.COMM.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, female (% of total female deaths)"
25436,SH.DTH.COMM.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, male (% of total male deaths)"
